addrCd,gungu,sido,resNm,rnum,csForCnt,csNatCnt
1165,서초구,서울특별시,헌릉ㆍ인릉,11,170,2843
1168,강남구,서울특별시,선릉·정릉,12,2051,21900
1111,종로구,서울특별시,창덕궁,1,39392,97864
1111,종로구,서울특별시,경복궁,2,144685,319869
1111,종로구,서울특별시,창경궁,3,2227,56914
1111,종로구,서울특별시,종묘,4,11689,20382
1117,용산구,서울특별시,국립중앙박물관,5,13225,226526
1114,중구,서울특별시,덕수궁,6,13769,97658
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,30,4188
1141,서대문구,서울특별시,서대문형무소역사관,8,6201,27942
1141,서대문구,서울특별시,서대문자연사박물관,9,0,23766
1144,마포구,서울특별시,트릭아이미술관,10,24252,16189
1165,서초구,서울특별시,헌릉ㆍ인릉,11,66,3916
1168,강남구,서울특별시,선릉·정릉,12,2318,30650
1111,종로구,서울특별시,창덕궁,1,51382,144549
1111,종로구,서울특별시,경복궁,2,107719,385056
1111,종로구,서울특별시,창경궁,3,4441,103908
1111,종로구,서울특별시,종묘,4,12425,22552
1117,용산구,서울특별시,국립중앙박물관,5,14406,265316
1114,중구,서울특별시,덕수궁,6,13137,123934
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,37,6163
1141,서대문구,서울특별시,서대문형무소역사관,8,5948,72607
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24073
1144,마포구,서울특별시,트릭아이미술관,10,34428,9290
1165,서초구,서울특별시,헌릉ㆍ인릉,11,99,7139
1168,강남구,서울특별시,선릉·정릉,12,3325,40085
1111,종로구,서울특별시,창덕궁,1,39748,107904
1111,종로구,서울특별시,경복궁,2,101941,211840
1111,종로구,서울특별시,창경궁,3,3198,60978
1111,종로구,서울특별시,종묘,4,9353,18896
1117,용산구,서울특별시,국립중앙박물관,5,11066,192502
1114,중구,서울특별시,덕수궁,6,13426,166366
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,18,2634
1141,서대문구,서울특별시,서대문형무소역사관,8,5474,42760
1141,서대문구,서울특별시,서대문자연사박물관,9,0,33703
1144,마포구,서울특별시,트릭아이미술관,10,29330,7266
1165,서초구,서울특별시,헌릉ㆍ인릉,11,41,3289
1168,강남구,서울특별시,선릉·정릉,12,3121,23575
1111,종로구,서울특별시,창덕궁,1,25550,38553
1111,종로구,서울특별시,경복궁,2,101942,145544
1111,종로구,서울특별시,창경궁,3,1986,20035
1111,종로구,서울특별시,종묘,4,6048,13896
1117,용산구,서울특별시,국립중앙박물관,5,9083,286992
1114,중구,서울특별시,덕수궁,6,13282,99301
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,6,706
1141,서대문구,서울특별시,서대문형무소역사관,8,6732,14607
1141,서대문구,서울특별시,서대문자연사박물관,9,0,23245
1144,마포구,서울특별시,트릭아이미술관,10,43129,11886
1165,서초구,서울특별시,헌릉ㆍ인릉,11,16,1248
1168,강남구,서울특별시,선릉·정릉,12,1445,11890
1111,종로구,서울특별시,창덕궁,1,19834,48482
1111,종로구,서울특별시,경복궁,2,96716,169707
1111,종로구,서울특별시,창경궁,3,1599,21712
1111,종로구,서울특별시,종묘,4,5674,14419
1117,용산구,서울특별시,국립중앙박물관,5,7804,333749
1114,중구,서울특별시,덕수궁,6,9013,111450
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,80,905
1141,서대문구,서울특별시,서대문형무소역사관,8,5319,24880
1141,서대문구,서울특별시,서대문자연사박물관,9,0,38632
1144,마포구,서울특별시,트릭아이미술관,10,38306,15714
1165,서초구,서울특별시,헌릉ㆍ인릉,11,9,1401
1168,강남구,서울특별시,선릉·정릉,12,1339,13176
1111,종로구,서울특별시,창덕궁,1,20715,44756
1111,종로구,서울특별시,경복궁,2,103625,154435
1111,종로구,서울특별시,창경궁,3,1492,36721
1111,종로구,서울특별시,종묘,4,5181,12307
1117,용산구,서울특별시,국립중앙박물관,5,7847,243843
1114,중구,서울특별시,덕수궁,6,10022,93247
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,56,1026
1141,서대문구,서울특별시,서대문형무소역사관,8,3735,23139
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24261
1144,마포구,서울특별시,트릭아이미술관,10,41728,16869
1165,서초구,서울특별시,헌릉ㆍ인릉,11,17,1460
1168,강남구,서울특별시,선릉·정릉,12,1219,13361
1111,종로구,서울특별시,창덕궁,1,32402,63221
1111,종로구,서울특별시,경복궁,2,126971,223788
1111,종로구,서울특별시,창경궁,3,2477,44840
1111,종로구,서울특별시,종묘,4,7528,16116
1117,용산구,서울특별시,국립중앙박물관,5,9590,172398
1114,중구,서울특별시,덕수궁,6,14088,144903
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,15,6751
1141,서대문구,서울특별시,서대문형무소역사관,8,3824,57660
1141,서대문구,서울특별시,서대문자연사박물관,9,0,29177
1144,마포구,서울특별시,트릭아이미술관,10,39670,12978
1165,서초구,서울특별시,헌릉ㆍ인릉,11,43,3252
1168,강남구,서울특별시,선릉·정릉,12,1101,25566
1111,종로구,서울특별시,창덕궁,1,45258,145834
1111,종로구,서울특별시,경복궁,2,162371,360411
1111,종로구,서울특별시,창경궁,3,4243,89737
1111,종로구,서울특별시,종묘,4,6568,17958
1117,용산구,서울특별시,국립중앙박물관,5,10362,196802
1114,중구,서울특별시,덕수궁,6,17886,86252
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,43,4129
1141,서대문구,서울특별시,서대문형무소역사관,8,4129,53213
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24761
1144,마포구,서울특별시,트릭아이미술관,10,52314,8557
1165,서초구,서울특별시,헌릉ㆍ인릉,11,48,5129
1168,강남구,서울특별시,선릉·정릉,12,1251,40860
1111,종로구,서울특별시,창덕궁,1,44392,143694
1111,종로구,서울특별시,경복궁,2,162319,457248
1111,종로구,서울특별시,창경궁,3,4220,100809
1111,종로구,서울특별시,종묘,4,9195,53528
1117,용산구,서울특별시,국립중앙박물관,5,11508,338536
1114,중구,서울특별시,덕수궁,6,16745,100802
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,21,7130
1141,서대문구,서울특별시,서대문형무소역사관,8,5224,34650
1141,서대문구,서울특별시,서대문자연사박물관,9,0,26111
1144,마포구,서울특별시,트릭아이미술관,10,46929,9517
1165,서초구,서울특별시,헌릉ㆍ인릉,11,45,6544
1168,강남구,서울특별시,선릉·정릉,12,1417,41747
1111,종로구,서울특별시,창덕궁,1,35345,76779
1111,종로구,서울특별시,경복궁,2,154604,270469
1111,종로구,서울특별시,창경궁,3,2298,37959
1111,종로구,서울특별시,종묘,4,5368,18263
1117,용산구,서울특별시,국립중앙박물관,5,11074,305438
1114,중구,서울특별시,덕수궁,6,12516,62932
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,14,10011
1141,서대문구,서울특별시,서대문형무소역사관,8,3552,36078
1141,서대문구,서울특별시,서대문자연사박물관,9,0,29942
1144,마포구,서울특별시,트릭아이미술관,10,44300,12478
1165,서초구,서울특별시,헌릉ㆍ인릉,11,0,5537
1168,강남구,서울특별시,선릉·정릉,12,1171,35824
1111,종로구,서울특별시,창덕궁,1,38585,62361
1111,종로구,서울특별시,경복궁,2,218935,274596
1111,종로구,서울특별시,창경궁,3,3570,31164
1111,종로구,서울특별시,종묘,4,4727,14736
1117,용산구,서울특별시,국립중앙박물관,5,12613,376891
1114,중구,서울특별시,덕수궁,6,15163,59167
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,44,5622
1141,서대문구,서울특별시,서대문형무소역사관,8,5288,31729
1141,서대문구,서울특별시,서대문자연사박물관,9,0,35226
1144,마포구,서울특별시,트릭아이미술관,10,50616,19529
1165,서초구,서울특별시,헌릉ㆍ인릉,11,5,1510
1168,강남구,서울특별시,선릉·정릉,12,1022,25191
1111,종로구,서울특별시,창덕궁,1,43372,91108
1111,종로구,서울특별시,경복궁,2,230924,405225
1111,종로구,서울특별시,창경궁,3,2866,44450
1111,종로구,서울특별시,종묘,4,6342,20377
1117,용산구,서울특별시,국립중앙박물관,5,13027,551234
1114,중구,서울특별시,덕수궁,6,18960,78818
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,31,7084
1141,서대문구,서울특별시,서대문형무소역사관,8,8296,124474
1141,서대문구,서울특별시,서대문자연사박물관,9,0,63877
1144,마포구,서울특별시,트릭아이미술관,10,53680,30440
1165,서초구,서울특별시,헌릉ㆍ인릉,11,21,1889
1168,강남구,서울특별시,선릉·정릉,12,1101,26917
1111,종로구,서울특별시,창덕궁,1,38829,119260
1111,종로구,서울특별시,경복궁,2,159595,393644
1111,종로구,서울특별시,창경궁,3,2741,85604
1111,종로구,서울특별시,종묘,4,6730,22008
1117,용산구,서울특별시,국립중앙박물관,5,9492,192611
1114,중구,서울특별시,덕수궁,6,15074,97594
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,72,12382
1141,서대문구,서울특별시,서대문형무소역사관,8,6294,50505
1141,서대문구,서울특별시,서대문자연사박물관,9,0,22734
1144,마포구,서울특별시,트릭아이미술관,10,30376,7278
1165,서초구,서울특별시,헌릉ㆍ인릉,11,10,4583
1168,강남구,서울특별시,선릉·정릉,12,1247,33118
1111,종로구,서울특별시,창덕궁,1,58996,182385
1111,종로구,서울특별시,경복궁,2,207722,468796
1111,종로구,서울특별시,창경궁,3,3860,116874
1111,종로구,서울특별시,종묘,4,6809,24230
1117,용산구,서울특별시,국립중앙박물관,5,11623,241780
1114,중구,서울특별시,덕수궁,6,18733,148878
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,31,8134
1141,서대문구,서울특별시,서대문형무소역사관,8,5926,79529
1141,서대문구,서울특별시,서대문자연사박물관,9,0,26868
1144,마포구,서울특별시,트릭아이미술관,10,38218,8912
1165,서초구,서울특별시,헌릉ㆍ인릉,11,9,7077
1168,강남구,서울특별시,선릉·정릉,12,1149,37914
1111,종로구,서울특별시,창덕궁,1,47051,136085
1111,종로구,서울특별시,경복궁,2,164220,288936
1111,종로구,서울특별시,창경궁,3,3668,75897
1111,종로구,서울특별시,종묘,4,6022,15959
1117,용산구,서울특별시,국립중앙박물관,5,8967,197616
1114,중구,서울특별시,덕수궁,6,19173,123477
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,9,4055
1141,서대문구,서울특별시,서대문형무소역사관,8,5443,41879
1141,서대문구,서울특별시,서대문자연사박물관,9,0,33254
1144,마포구,서울특별시,트릭아이미술관,10,34628,6000
1165,서초구,서울특별시,헌릉ㆍ인릉,11,16,3662
1168,강남구,서울특별시,선릉·정릉,12,918,26030
1111,종로구,서울특별시,창덕궁,1,29928,41561
1111,종로구,서울특별시,경복궁,2,129946,190501
1111,종로구,서울특별시,창경궁,3,1693,19473
1111,종로구,서울특별시,종묘,4,3891,5951
1117,용산구,서울특별시,국립중앙박물관,5,7195,258781
1114,중구,서울특별시,덕수궁,6,14723,44272
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,12,486
1141,서대문구,서울특별시,서대문형무소역사관,8,6263,27205
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24527
1144,마포구,서울특별시,트릭아이미술관,10,42443,7478
1165,서초구,서울특별시,헌릉ㆍ인릉,11,5,1036
1168,강남구,서울특별시,선릉·정릉,12,823,8869
1111,종로구,서울특별시,창덕궁,1,23453,49390
1111,종로구,서울특별시,경복궁,2,108087,196594
1111,종로구,서울특별시,창경궁,3,1326,24256
1111,종로구,서울특별시,종묘,4,3112,9854
1117,용산구,서울특별시,국립중앙박물관,5,6513,339073
1114,중구,서울특별시,덕수궁,6,8989,54159
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,11,1754
1141,서대문구,서울특별시,서대문형무소역사관,8,5355,23464
1141,서대문구,서울특별시,서대문자연사박물관,9,0,44478
1144,마포구,서울특별시,트릭아이미술관,10,30234,10756
1165,서초구,서울특별시,헌릉ㆍ인릉,11,2,1362
1168,강남구,서울특별시,선릉·정릉,12,569,12155
1111,종로구,서울특별시,창덕궁,1,26439,58745
1111,종로구,서울특별시,경복궁,2,154280,264154
1111,종로구,서울특별시,창경궁,3,1487,51984
1111,종로구,서울특별시,종묘,4,4171,15102
1117,용산구,서울특별시,국립중앙박물관,5,6783,214923
1114,중구,서울특별시,덕수궁,6,11984,62541
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,13,2821
1141,서대문구,서울특별시,서대문형무소역사관,8,3702,12093
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24157
1144,마포구,서울특별시,트릭아이미술관,10,34684,8984
1165,서초구,서울특별시,헌릉ㆍ인릉,11,4,1706
1168,강남구,서울특별시,선릉·정릉,12,579,13497
1111,종로구,서울특별시,창덕궁,1,34770,63273
1111,종로구,서울특별시,경복궁,2,114092,272022
1111,종로구,서울특별시,창경궁,3,5526,111070
1111,종로구,서울특별시,종묘,4,5525,10717
1117,용산구,서울특별시,국립중앙박물관,5,9463,165430
1114,중구,서울특별시,덕수궁,6,15227,55316
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,23,5274
1141,서대문구,서울특별시,서대문형무소역사관,8,3850,34754
1141,서대문구,서울특별시,서대문자연사박물관,9,0,22159
1144,마포구,서울특별시,트릭아이미술관,10,32313,4434
1165,서초구,서울특별시,헌릉ㆍ인릉,11,15,3014
1168,강남구,서울특별시,선릉·정릉,12,794,24718
1111,종로구,서울특별시,창덕궁,1,45325,140398
1111,종로구,서울특별시,경복궁,2,209980,406906
1111,종로구,서울특별시,창경궁,3,5862,82310
1111,종로구,서울특별시,종묘,4,5290,16470
1117,용산구,서울특별시,국립중앙박물관,5,11073,205569
1114,중구,서울특별시,덕수궁,6,19304,100979
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,20,10420
1141,서대문구,서울특별시,서대문형무소역사관,8,4114,57735
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24094
1144,마포구,서울특별시,트릭아이미술관,10,32168,3718
1165,서초구,서울특별시,헌릉ㆍ인릉,11,7,4782
1168,강남구,서울특별시,선릉·정릉,12,900,41824
1111,종로구,서울특별시,창덕궁,1,41644,187128
1111,종로구,서울특별시,경복궁,2,185212,485936
1111,종로구,서울특별시,창경궁,3,5453,107728
1111,종로구,서울특별시,종묘,4,8860,52123
1117,용산구,서울특별시,국립중앙박물관,5,10250,260240
1114,중구,서울특별시,덕수궁,6,20133,130874
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,73,23038
1141,서대문구,서울특별시,서대문형무소역사관,8,4392,75348
1141,서대문구,서울특별시,서대문자연사박물관,9,0,29008
1144,마포구,서울특별시,트릭아이미술관,10,26983,8071
1165,서초구,서울특별시,헌릉ㆍ인릉,11,28,7557
1168,강남구,서울특별시,선릉·정릉,12,1073,43557
1111,종로구,서울특별시,창덕궁,1,20021,39425
1111,종로구,서울특별시,경복궁,2,31822,155024
1111,종로구,서울특별시,창경궁,3,1890,19369
1111,종로구,서울특별시,종묘,4,2832,6964
1117,용산구,서울특별시,국립중앙박물관,5,6992,86464
1114,중구,서울특별시,덕수궁,6,7547,55601
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,16,6645
1141,서대문구,서울특별시,서대문형무소역사관,8,689,20393
1141,서대문구,서울특별시,서대문자연사박물관,9,0,6857
1144,마포구,서울특별시,트릭아이미술관,10,9009,3603
1165,서초구,서울특별시,헌릉ㆍ인릉,11,15,3344
1168,강남구,서울특별시,선릉·정릉,12,559,25700
1111,종로구,서울특별시,창덕궁,1,24274,109725
1111,종로구,서울특별시,경복궁,2,78117,140930
1111,종로구,서울특별시,창경궁,3,4676,64166
1111,종로구,서울특별시,종묘,4,2927,15124
1117,용산구,서울특별시,국립중앙박물관,5,9652,261826
1114,중구,서울특별시,덕수궁,6,8478,94828
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,0,5871
1141,서대문구,서울특별시,서대문형무소역사관,8,4500,17171
1141,서대문구,서울특별시,서대문자연사박물관,9,0,28674
1144,마포구,서울특별시,트릭아이미술관,10,4522,9384
1165,서초구,서울특별시,헌릉ㆍ인릉,11,43,2991
1168,강남구,서울특별시,선릉·정릉,12,864,37864
1111,종로구,서울특별시,창덕궁,1,25283,102114
1111,종로구,서울특별시,경복궁,2,126031,265302
1111,종로구,서울특별시,창경궁,3,3054,90527
1111,종로구,서울특별시,종묘,4,3594,17971
1117,용산구,서울특별시,국립중앙박물관,5,10560,449973
1114,중구,서울특별시,덕수궁,6,12221,112969
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,20,6180
1141,서대문구,서울특별시,서대문형무소역사관,8,8160,119769
1141,서대문구,서울특별시,서대문자연사박물관,9,0,48488
1144,마포구,서울특별시,트릭아이미술관,10,12957,19516
1165,서초구,서울특별시,헌릉ㆍ인릉,11,5,3439
1168,강남구,서울특별시,선릉·정릉,12,754,24135
1111,종로구,서울특별시,창덕궁,1,36438,100310
1111,종로구,서울특별시,경복궁,2,145280,387816
1111,종로구,서울특별시,창경궁,3,3503,54612
1111,종로구,서울특별시,종묘,4,4506,16808
1117,용산구,서울특별시,국립중앙박물관,5,13169,221311
1114,중구,서울특별시,덕수궁,6,18105,109837
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,15,11899
1141,서대문구,서울특별시,서대문형무소역사관,8,6249,34080
1141,서대문구,서울특별시,서대문자연사박물관,9,0,21641
1144,마포구,서울특별시,트릭아이미술관,10,16712,4346
1165,서초구,서울특별시,헌릉ㆍ인릉,11,22,4606
1168,강남구,서울특별시,선릉·정릉,12,853,35500
1111,종로구,서울특별시,창덕궁,1,49946,189933
1111,종로구,서울특별시,경복궁,2,203207,403641
1111,종로구,서울특별시,창경궁,3,3936,113075
1111,종로구,서울특별시,종묘,4,5519,21238
1117,용산구,서울특별시,국립중앙박물관,5,17862,242371
1114,중구,서울특별시,덕수궁,6,21610,144902
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,78,19231
1141,서대문구,서울특별시,서대문형무소역사관,8,6269,71906
1141,서대문구,서울특별시,서대문자연사박물관,9,0,27564
1144,마포구,서울특별시,트릭아이미술관,10,21961,7623
1165,서초구,서울특별시,헌릉ㆍ인릉,11,17,5111
1168,강남구,서울특별시,선릉·정릉,12,1022,36678
1111,종로구,서울특별시,창덕궁,1,44845,126038
1111,종로구,서울특별시,경복궁,2,188000,219760
1111,종로구,서울특별시,창경궁,3,3106,61218
1111,종로구,서울특별시,종묘,4,4763,24921
1117,용산구,서울특별시,국립중앙박물관,5,14001,222495
1114,중구,서울특별시,덕수궁,6,19798,117633
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,15,7229
1141,서대문구,서울특별시,서대문형무소역사관,8,5537,35371
1141,서대문구,서울특별시,서대문자연사박물관,9,0,27430
1144,마포구,서울특별시,트릭아이미술관,10,21274,5535
1165,서초구,서울특별시,헌릉ㆍ인릉,11,10,2927
1168,강남구,서울특별시,선릉·정릉,12,714,23381
1111,종로구,서울특별시,창덕궁,1,33342,59738
1111,종로구,서울특별시,경복궁,2,170379,148961
1111,종로구,서울특별시,창경궁,3,1783,27172
1111,종로구,서울특별시,종묘,4,3406,14936
1117,용산구,서울특별시,국립중앙박물관,5,13127,281457
1114,중구,서울특별시,덕수궁,6,15197,68749
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,16,2221
1141,서대문구,서울특별시,서대문형무소역사관,8,5588,44232
1141,서대문구,서울특별시,서대문자연사박물관,9,0,22587
1144,마포구,서울특별시,트릭아이미술관,10,29520,8822
1165,서초구,서울특별시,헌릉ㆍ인릉,11,3,1647
1168,강남구,서울특별시,선릉·정릉,12,492,14454
1111,종로구,서울특별시,창덕궁,1,24620,49472
1111,종로구,서울특별시,경복궁,2,193821,144022
1111,종로구,서울특별시,창경궁,3,1696,22043
1111,종로구,서울특별시,종묘,4,2902,12436
1117,용산구,서울특별시,국립중앙박물관,5,14074,363327
1114,중구,서울특별시,덕수궁,6,12205,54352
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,6,1544
1141,서대문구,서울특별시,서대문형무소역사관,8,4375,20021
1141,서대문구,서울특별시,서대문자연사박물관,9,0,34358
1144,마포구,서울특별시,트릭아이미술관,10,25604,11382
1165,서초구,서울특별시,헌릉ㆍ인릉,11,3,1296
1168,강남구,서울특별시,선릉·정릉,12,365,11788
1111,종로구,서울특별시,창덕궁,1,27301,62740
1111,종로구,서울특별시,경복궁,2,206161,161100
1111,종로구,서울특별시,창경궁,3,1626,31323
1111,종로구,서울특별시,종묘,4,3829,13656
1117,용산구,서울특별시,국립중앙박물관,5,16051,255070
1114,중구,서울특별시,덕수궁,6,15928,53244
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,32,1758
1141,서대문구,서울특별시,서대문형무소역사관,8,3988,16387
1141,서대문구,서울특별시,서대문자연사박물관,9,0,20210
1144,마포구,서울특별시,트릭아이미술관,10,28575,9864
1165,서초구,서울특별시,헌릉ㆍ인릉,11,6,1518
1168,강남구,서울특별시,선릉·정릉,12,286,12962
1111,종로구,서울특별시,창덕궁,1,43066,77620
1111,종로구,서울특별시,경복궁,2,222231,167966
1111,종로구,서울특별시,창경궁,3,3310,104094
1111,종로구,서울특별시,종묘,4,5566,13348
1117,용산구,서울특별시,국립중앙박물관,5,18708,162000
1114,중구,서울특별시,덕수궁,6,16132,69020
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,14,3748
1141,서대문구,서울특별시,서대문형무소역사관,8,3946,50374
1141,서대문구,서울특별시,서대문자연사박물관,9,0,19372
1144,마포구,서울특별시,트릭아이미술관,10,25458,4061
1165,서초구,서울특별시,헌릉ㆍ인릉,11,18,2894
1168,강남구,서울특별시,선릉·정릉,12,469,26333
1111,종로구,서울특별시,창덕궁,1,52324,186302
1111,종로구,서울특별시,경복궁,2,321801,340944
1111,종로구,서울특별시,창경궁,3,7017,97302
1111,종로구,서울특별시,종묘,4,5823,23723
1117,용산구,서울특별시,국립중앙박물관,5,17811,200794
1114,중구,서울특별시,덕수궁,6,28939,118061
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,26,11831
1141,서대문구,서울특별시,서대문형무소역사관,8,4280,50928
1141,서대문구,서울특별시,서대문자연사박물관,9,0,28567
1144,마포구,서울특별시,트릭아이미술관,10,28036,3816
1165,서초구,서울특별시,헌릉ㆍ인릉,11,1,4372
1168,강남구,서울특별시,선릉·정릉,12,901,43688
1111,종로구,서울특별시,창덕궁,1,52772,181421
1111,종로구,서울특별시,경복궁,2,303498,378455
1111,종로구,서울특별시,창경궁,3,5519,153328
1111,종로구,서울특별시,종묘,4,10762,73644
1117,용산구,서울특별시,국립중앙박물관,5,12648,293244
1114,중구,서울특별시,덕수궁,6,24465,161461
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,56,21485
1141,서대문구,서울특별시,서대문형무소역사관,8,4476,80932
1141,서대문구,서울특별시,서대문자연사박물관,9,0,25663
1144,마포구,서울특별시,트릭아이미술관,10,25577,7170
1165,서초구,서울특별시,헌릉ㆍ인릉,11,13,5335
1168,강남구,서울특별시,선릉·정릉,12,662,41184
1111,종로구,서울특별시,창덕궁,1,44328,95232
1111,종로구,서울특별시,경복궁,2,276101,263435
1111,종로구,서울특별시,창경궁,3,3364,45270
1111,종로구,서울특별시,종묘,4,5564,15950
1117,용산구,서울특별시,국립중앙박물관,5,15492,233800
1114,중구,서울특별시,덕수궁,6,26998,122701
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,35,9440
1141,서대문구,서울특별시,서대문형무소역사관,8,915,52204
1141,서대문구,서울특별시,서대문자연사박물관,9,0,26647
1144,마포구,서울특별시,트릭아이미술관,10,20431,6379
1165,서초구,서울특별시,헌릉ㆍ인릉,11,13,4525
1168,강남구,서울특별시,선릉·정릉,12,452,34058
1111,종로구,서울특별시,창덕궁,1,41816,56511
1111,종로구,서울특별시,경복궁,2,352717,220865
1111,종로구,서울특별시,창경궁,3,3931,54844
1111,종로구,서울특별시,종묘,4,6164,12620
1117,용산구,서울특별시,국립중앙박물관,5,20934,283826
1114,중구,서울특별시,덕수궁,6,27566,106114
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,49,3454
1141,서대문구,서울특별시,서대문형무소역사관,8,5030,31310
1141,서대문구,서울특별시,서대문자연사박물관,9,0,32745
1144,마포구,서울특별시,트릭아이미술관,10,28670,12218
1165,서초구,서울특별시,헌릉ㆍ인릉,11,3,2324
1168,강남구,서울특별시,선릉·정릉,12,351,23724
1111,종로구,서울특별시,창덕궁,1,40729,59729
1111,종로구,서울특별시,경복궁,2,283115,225335
1111,종로구,서울특별시,창경궁,3,3270,57004
1111,종로구,서울특별시,종묘,4,6094,12237
1117,용산구,서울특별시,국립중앙박물관,5,20138,426347
1114,중구,서울특별시,덕수궁,6,24396,105984
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,46,3051
1141,서대문구,서울특별시,서대문형무소역사관,8,8279,114395
1141,서대문구,서울특별시,서대문자연사박물관,9,0,47091
1144,마포구,서울특별시,트릭아이미술관,10,21480,22213
1165,서초구,서울특별시,헌릉ㆍ인릉,11,21,1493
1168,강남구,서울특별시,선릉·정릉,12,232,18732
1111,종로구,서울특별시,창덕궁,1,43682,140097
1111,종로구,서울특별시,경복궁,2,211357,360920
1111,종로구,서울특별시,창경궁,3,5496,78110
1111,종로구,서울특별시,종묘,4,8185,23920
1117,용산구,서울특별시,국립중앙박물관,5,12218,242191
1114,중구,서울특별시,덕수궁,6,25843,172717
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,27,10739
1141,서대문구,서울특별시,서대문형무소역사관,8,6369,33223
1141,서대문구,서울특별시,서대문자연사박물관,9,0,22388
1144,마포구,서울특별시,트릭아이미술관,10,13677,5504
1165,서초구,서울특별시,헌릉ㆍ인릉,11,17,3815
1168,강남구,서울특별시,선릉·정릉,12,541,35199
1111,종로구,서울특별시,창덕궁,1,66671,182621
1111,종로구,서울특별시,경복궁,2,236910,512873
1111,종로구,서울특별시,창경궁,3,5468,121351
1111,종로구,서울특별시,종묘,4,8813,24122
1117,용산구,서울특별시,국립중앙박물관,5,14386,262585
1114,중구,서울특별시,덕수궁,6,29549,150871
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,102,17881
1141,서대문구,서울특별시,서대문형무소역사관,8,6272,76689
1141,서대문구,서울특별시,서대문자연사박물관,9,0,26965
1144,마포구,서울특별시,트릭아이미술관,10,23237,7392
1165,서초구,서울특별시,헌릉ㆍ인릉,11,11,5253
1168,강남구,서울특별시,선릉·정릉,12,554,39194
1111,종로구,서울특별시,창덕궁,1,55860,143481
1111,종로구,서울특별시,경복궁,2,148113,194951
1111,종로구,서울특별시,창경궁,3,5605,60322
1111,종로구,서울특별시,종묘,4,6887,16678
1117,용산구,서울특별시,국립중앙박물관,5,11950,190929
1114,중구,서울특별시,덕수궁,6,25262,101022
1135,노원구,서울특별시,태릉 ·  강릉 · 조선왕릉전시관,7,40,7507
1141,서대문구,서울특별시,서대문형무소역사관,8,5559,47882
1141,서대문구,서울특별시,서대문자연사박물관,9,0,24905
1144,마포구,서울특별시,트릭아이미술관,10,16675,4179
